Cells_AreaShape_FormFactor,Cells_AreaShape_Zernike_1_1,Cells_AreaShape_Zernike_2_2,Cells_AreaShape_Zernike_5_1,Cells_AreaShape_Zernike_6_0,Cells_AreaShape_Zernike_6_2,Cells_AreaShape_Zernike_7_1,Cells_AreaShape_Zernike_7_3,Cells_AreaShape_Zernike_8_0,Cells_AreaShape_Zernike_8_2,Cells_AreaShape_Zernike_8_4,Cells_AreaShape_Zernike_9_1,Cells_AreaShape_Zernike_9_3,Cells_Granularity_2_ER,Cells_Granularity_2_RNA,Cells_RadialDistribution_RadialCV_AGP_4of4,Cells_RadialDistribution_RadialCV_ER_3of4,Cells_RadialDistribution_RadialCV_ER_4of4,Cells_RadialDistribution_RadialCV_RNA_1of4,Cells_Texture_InfoMeas2_ER_5_0,Cytoplasm_AreaShape_Zernike_1_1,Cytoplasm_AreaShape_Zernike_6_0,Cytoplasm_AreaShape_Zernike_6_2,Cytoplasm_AreaShape_Zernike_7_1,Cytoplasm_AreaShape_Zernike_7_3,Cytoplasm_AreaShape_Zernike_8_0,Cytoplasm_AreaShape_Zernike_8_2,Cytoplasm_AreaShape_Zernike_8_4,Cytoplasm_AreaShape_Zernike_9_1,Cytoplasm_AreaShape_Zernike_9_3,Cytoplasm_Correlation_Overlap_ER_AGP,Cytoplasm_Intensity_MassDisplacement_DNA,Cytoplasm_RadialDistribution_MeanFrac_AGP_4of4,Cytoplasm_RadialDistribution_RadialCV_ER_1of4,Nuclei_AreaShape_Orientation,Nuclei_AreaShape_Zernike_2_0,Nuclei_AreaShape_Zernike_3_1,Nuclei_AreaShape_Zernike_4_2,Nuclei_AreaShape_Zernike_4_4,Nuclei_AreaShape_Zernike_6_0,Nuclei_AreaShape_Zernike_6_2,Nuclei_AreaShape_Zernike_6_4,Nuclei_AreaShape_Zernike_7_1,Nuclei_AreaShape_Zernike_8_0,Nuclei_AreaShape_Zernike_8_2,Nuclei_AreaShape_Zernike_9_1,Nuclei_AreaShape_Zernike_9_3,Nuclei_Granularity_7_DNA,Nuclei_Intensity_StdIntensityEdge_RNA,Nuclei_Texture_Correlation_AGP_10_0,Nuclei_Texture_Correlation_RNA_20_0,Nuclei_Texture_DifferenceVariance_DNA_5_0,Nuclei_Texture_DifferenceVariance_ER_20_0,Nuclei_Texture_DifferenceVariance_Mito_10_0,Nuclei_Texture_Gabor_DNA_20,Nuclei_Texture_InfoMeas1_DNA_20_0,Nuclei_Texture_InfoMeas2_DNA_20_0,Nuclei_Texture_SumEntropy_DNA_10_0
1.046,0.74685,8.5687,2.0273,-3.4599,9.2749,3.5867,-3.7054,5.2678,1.9602,-2.1649,-1.9457,0.88031,-2.9763,-3.0602,8.2014,0.4331100000000001,5.8413,-0.5000100000000001,6.3523,7.6739,-3.9917,2.803,-2.4978,4.399,1.1367,3.1069,3.7076,1.4669,9.5737,-2.0312,6.5122,-5.5442,2.4901,-0.93769,-2.166,-1.0561,-0.069733,-1.2389,-1.7941,-6.0273,-2.627,3.3489,-0.10824,3.2357,2.2997,2.2557,-1.3916,2.5946,-1.6532,4.0067,-1.5047,0.69755,-1.4594,-1.5609,-0.66233,-4.7265,-6.274
0.44481,1.7004,1.4971,4.4471,-1.6467,5.4997,0.27793,2.5451,0.29409,10.470999999999998,-0.70113,2.2884,0.24681,-4.329,-4.0525,6.3122,-0.18888,4.5317,-2.2088,8.086,7.0247,-3.7636,0.8387899999999999,-2.5975,5.0233,0.5259699999999999,1.6719,5.2654,8.6358,0.6854,-1.3824,3.2476,-4.6662,3.6967,-4.0482,-2.5555,0.69245,-0.091375,-4.4694,-0.01423,-4.7010000000000005,-7.9042,3.6511,0.25418,2.7794,2.9823,-1.759,1.0277,2.2855,1.7467,4.4577,-3.0482,-6.6238,-1.515,-2.4829,1.7681,-7.2448,-5.4205
1.3563,-13.157,0.6059899999999999,-3.3039,3.5003,8.9833,-14.895,-4.7487,2.8359,1.1362,-12.847,3.5324,-5.0431,4.2416,4.0054,0.25571,7.4474,-0.7661399999999999,-1.7148,-4.8163,2.7605,-1.5631,-8.0655,0.66881,-11.783,1.3636,0.3341,-8.8989,9.2784,9.1862,5.3831,-2.7075,-17.197,4.5171,8.6814,-17.964000000000006,3.2512,-3.6334,-8.898,5.0231,-12.804,-6.5781,3.901,0.5535899999999999,9.3283,5.2075,-1.6779,-1.649,7.6692,2.7584,-0.085208,6.2341,0.93199,1.9701,0.091412,-4.6261,1.6523,-5.2978
0.97406,-13.514,-4.8204,-12.968,13.306,-7.7035,-9.0993,-22.965,7.5326,17.659000000000006,-12.741,-6.763999999999999,-16.599,2.2058,2.6739,0.061149,3.3491,-0.56735,-1.3122,-3.5463,-12.784,2.918,-10.02,-1.966,-12.689,-0.4118,1.1361,-11.282,1.9056,1.9002,6.557,-5.1085,-5.55,-8.3077,-4.9147,-9.0439,-2.7732,-2.9745,-9.1677,6.4148,-20.48,-9.8227,4.8993,12.683,7.9244,6.1757,2.2712,-3.6579,-0.032482,4.4522,-0.95975,-3.0367,-1.0358,-0.66159,-1.0378,3.2016,-9.8954,-6.9902
1.7017,-4.3045,-4.5686,0.33153,-3.2783,2.4509,7.4738,-18.603,10.193,-1.7176,-10.058,-2.9481,4.2715,4.904,4.0651,-0.42712,4.0338,-1.3032,-2.1228,-4.5581,-6.5447,-0.19156,-3.6973,1.121,-2.5233,7.2364,0.94188,-17.495,21.095,-2.5956,4.2864,-8.271,-7.0676,-4.7538,-2.0699,-10.621,-3.0066,-2.7821,-3.9209,5.7773,-13.731,-8.5407,1.2334,9.6793,0.97974,-0.58221,5.2568,-3.7413,1.2491,2.0523,-2.3176,1.3547,5.5439,0.8326399999999999,0.17437,-10.424,0.1406599999999999,-7.0049
0.56157,-2.7514,-1.9515,-0.88408,3.8266,-1.2205,17.689,-6.2964,6.0023,6.1483,-4.3969,0.65396,-5.6133,6.3189,2.4731,0.36226,3.2486,-0.23817,-3.2256,-2.582,0.70796,-0.1642,-9.1081,-1.6591,7.9846,2.5951,3.7938,-1.4042,6.6667,-4.651,4.5026,-1.3743,-7.527,-3.238,-5.1097,-2.7265,-1.202,-2.6138,-1.2212,7.7125,-6.3225,-11.058,2.3196,4.9877,3.3113,1.5977,-5.424,-4.2987,1.1344,3.8745,-1.5276,0.17167,9.3679,2.8294,1.8066,-3.7084,-4.8045,-6.8185
1.4447,2.7841,-3.7267,4.6871,3.0663,1.3095,-1.6083,-11.344,1.2654,6.3159,2.2699,8.5941,1.2964,6.4022,4.2188,1.3471,1.3165,-1.4968,-2.4693,-4.2261,9.7315,-3.3268,-1.8098,0.76985,-4.6723,4.168,2.8335,-0.33168,13.23,14.085,5.553,-1.7667,-6.3175,-1.7371,0.45308,-13.3,-4.6945,-2.1521,-4.8652,13.595,-25.719,-11.217,2.0664,11.663,19.457,2.8242,-9.9043,-2.5834,0.27019,1.5455,-1.4913,5.7918,0.64374,1.8818,1.414,-6.4,0.0016947,-3.63
0.28846,-3.3793,-6.0757,-2.3207,0.8864299999999999,-2.5003,-4.1474,-2.9164,5.6691,17.48,-15.469,4.6961,-9.6362,1.0542,2.123,1.5306,3.4232,-0.52733,-3.1089,-2.9772,3.7609,1.2395,-11.075,-2.0393,-3.0927,6.7309,4.6065,-12.407,10.803,-4.2860000000000005,4.2503,0.60605,-4.3987,1.7411,-4.2537,-4.3509,-5.627999999999999,-4.4774,-5.6178,9.2493,-13.481,-12.072,-2.9246,11.79,6.8582,2.2667,-2.7368,-1.5019,0.95132,3.6596,-2.5007,-1.6375,4.6177,0.51608,-0.79047,-10.371,2.8522,-6.9853
-0.088074,-0.5271899999999999,0.7184,-0.58303,-0.26071,-0.46448,0.8279200000000001,-0.5302100000000001,-0.26386,-1.1206,-0.0709,-1.3413,0.71637,0.38773,0.10511,1.0571,0.99005,0.73064,-0.33123,-0.97485,0.56018,-0.78342,-0.038295,-0.36061,1.2314,0.75849,0.34848,-0.24352,1.1542,1.0403,0.77489,1.0433,-0.62507,-0.20432,1.0994,-0.48449,1.1885,1.3057,0.79164,-0.22768,-1.2763,-0.36007,-0.3274,0.44374,-0.76625,-0.4598100000000001,0.43036,0.69868,-0.86225,-0.78313,-2.2012,1.2363,-0.52845,0.02208,1.5688,-3.2387,1.8082,-1.5893
-0.6039899999999999,-0.052547,-0.26406,0.27818,0.40873,-0.9092,-0.6936100000000001,0.14983,-0.59643,1.2823,-0.34025,0.29214,0.94625,-0.25388,-0.61898,0.061149,0.055352,-0.22591,-0.089596,-0.2424,-0.39093,1.4676,-0.48549,0.16483,-0.074986,0.78554,0.6613600000000001,0.44039,0.73106,-0.12164,-0.090104,0.17215,-0.25293,-0.44769,-1.8251,-1.254,0.43208,0.6805,-0.086974,-0.42405,-1.0537,-0.045642,0.32288,-1.5251,-0.69072,1.1709,0.79208,1.6103,-1.44,0.046289,-0.93322,0.12104,1.839,-0.30725,0.20924,0.34492,-0.5304399999999999,-0.52978
0.0597929999999999,-0.6986100000000001,-0.6844399999999999,-1.4214,1.4179,1.1662,0.20931,-1.7904,0.48814,2.1452,-0.049143,-0.35515,-0.21028,0.24129,-0.13574,-0.76158,-0.38632,-0.15878,-0.5081399999999999,-0.8852700000000001,0.12315,0.8537100000000001,0.66584,0.66123,-1.9706,1.1593,0.71531,0.1630599999999999,-0.8295100000000001,0.50167,0.16734,0.35135,-0.5029600000000001,0.7762600000000001,-0.65546,0.056999,1.4691,0.26691,1.5691,-0.7058,-0.28615,-0.15721,0.39972,-0.66776,-0.91108,-0.73893,0.50079,1.0683,-1.3716,0.12281,-1.521,1.0041,0.40931,-0.17584,1.0457,0.88887,-0.7338100000000001,-1.7807
0.10908,1.1982,0.60013,0.4496600000000001,-1.2228,0.52378,0.6612600000000001,0.8096899999999999,-0.78938,1.9378,-0.80316,-1.3127,-0.084645,0.4652,1.4154,1.1989,1.3107,0.98495,0.071222,0.38467,3.7116,0.30156,-0.040766,0.33535,0.084121,2.7467,0.8771399999999999,-1.2296,0.77769,-0.57802,-0.35784,0.94785,-0.68321,1.5415,1.837,-0.53199,0.19864,0.1563,0.92299,-0.18499,0.16805,0.30935,-0.56697,-0.6219899999999999,0.20069,-0.11398,0.23577,1.2387,1.3775,-1.3702,-2.8855,0.90059,0.40162,0.96831,1.6761,-1.1116,0.6694100000000001,-2.075
-0.29533,-0.98288,0.26874,-1.7072,1.7308,-1.1266,0.94654,-0.35364,1.1687,0.16217,0.48655,0.7943,0.34571,-0.15335,0.47718,-0.19179,0.48105,0.34402,-0.40993,0.6823899999999999,-0.99721,1.041,-0.082767,1.7677,0.99308,2.4999,2.3408,-0.64239,2.9817,1.8809,-0.21882,-0.33808,-0.026166,1.8771,-0.66632,-0.50349,-0.55777,0.0048092,0.99754,0.31875,-0.7676,1.5011,-1.5136,-0.8524700000000001,-0.31181,-1.1268,-0.63689,-0.24193,0.31301,-0.65749,-2.3898,0.4777,-1.6853,0.8235899999999999,0.30013,0.30781,-0.28301,-0.47092
0.18463,1.492,-0.01815,-1.8101,-0.46592,-1.4478,2.0504,1.3616,-0.93175,-0.20503,-0.55707,0.1680299999999999,-0.85091,-0.017551,0.35062,0.8996299999999999,0.95011,0.63964,0.33416,-0.20814,0.1408299999999999,0.68147,-0.52255,1.0174,2.9754,0.22865,-0.12515,0.38389,0.35452,-1.5528,-0.35269,0.24267,-0.8692799999999999,1.1115,0.37074,-1.976,0.14926,0.29096,-0.61947,0.16791,-0.8402700000000001,0.95849,0.26218,-0.31611,-0.21692,0.4747,1.8653,0.79932,1.4007,-0.20877,-1.7518,1.3836,1.2049,0.85605,1.2185,-1.4571,1.0558,-1.035
-0.94861,-9.361,-3.0815,1.4176,11.54,3.2168,17.023,-7.6182,1.8151,0.058927,-7.0259,-1.3299,-2.7737,1.661,0.56239,3.239,5.9101,-1.4329,0.8305899999999999,-5.6172,-22.871,0.56986,-5.6171,-0.90753,-1.2907,5.2473,0.77285,-11.443,19.878,3.4345,5.3728,-4.6787,-5.6314,0.048122,3.6942,-3.04,-1.7249,-3.6382,-5.8397,5.1426,-0.13172,-5.6419,-13.576,7.5801,-2.378,1.8852,-15.157,-2.6418,1.2816,0.43644,-0.045771,-0.28852,-8.5339,3.0715,0.4317,-12.259,6.4246,-0.35319
-1.2355,-4.9738,0.39053,0.44204,-0.10597,5.6479,-11.842,-5.5982,-0.41613,9.5145,-6.4107,6.2332,-12.837,2.4599,2.6439,4.0868,5.7583,-2.4695,1.3404,-9.6036,4.8219,-2.5622,3.3935,-0.91385,-1.1895,-9.1854,6.3795,-9.7112,10.308,6.6602,3.3441,12.778,-5.0034,7.6533,-1.0839,1.3395,-7.0549,-10.559,4.5173,1.2494,-10.701,-9.237,-7.6877,-3.9452,11.441,12.105,6.7813,4.5134,10.896,2.3116,2.009,0.39701,1.4816,0.31018,-1.927,-4.3919,-2.2048,-3.0413
-1.631,-1.7668,1.3718,5.7922,3.2177,8.9487,8.1483,-3.6872,0.82291,-4.2588,-3.1688,5.1534,-0.30205,6.8153,5.2726,1.8095,2.5182,-1.9551,4.4944,-6.7238,-2.3992,-3.1444,3.638,-1.7386,-6.8663,6.6031,-4.2951,-5.4734,15.974,1.6124,2.5564,-4.1361,-4.8523,5.4484,-5.8941,1.2445,4.1917,1.7962,-0.78986,12.027,3.025,-20.111,3.4076,5.8052,0.027154,5.4529,3.7288,-1.4477,5.3846,-2.2587,-0.05318,2.5636,-6.0973,3.5769,0.1521799999999999,-5.3684,0.6422899999999999,-0.22074
-0.31755,-4.0857,-4.797,-7.1831,7.1099,-4.0124,-7.065,-3.1404,1.1945,-5.747999999999998,0.92095,-0.8983700000000001,3.1346,3.1018,4.0076,1.7557,4.4321,-2.0603,1.3586,-6.2628,-9.2048,2.3342,-11.307,-4.1398,10.581,1.8654,-2.8735,-3.0014,5.7962,-2.7886,4.3842,-2.5316,-4.4452,-0.68435,3.1366,-10.146,8.4676,-3.7295,-5.3001,3.9616,-15.62,-10.18,16.000999999999998,1.3813,15.207,3.7769,-13.982,-2.4251,4.824,1.758,-3.391,0.25274,0.8243799999999999,1.4104,-0.45177,-7.045,2.3268,-3.3160000000000003
-0.8831600000000001,-3.2415,0.8565799999999999,4.3251,5.8921,5.3564,5.0621,-34.722,-0.39909,9.5164,2.8476,-3.0712,11.562,-0.96338,0.88408,0.93576,5.8564,-2.3081,1.7383,-0.5796399999999999,3.123,1.833,3.8011,-1.073,-10.328,11.821,-3.4866,3.5347,11.538,1.9606,4.5953,-0.97274,-3.6545,1.1778,-2.5998,-6.4504,-0.44555,-5.3526,-1.3348,8.8481,-12.245,-3.627,6.6119,-5.0997,2.3456,2.1825,1.229,-2.7893,8.5639,2.8779,1.291,-1.4571,-2.0004,-0.7382,-0.48876,-14.653,9.126,-4.5326
-1.1332,-6.9224,1.9491,-10.986,-2.5079,5.9889,-9.412,-15.484000000000002,2.7683,-6.1766,-2.3847,-0.74466,3.4277,3.3562,3.8999,3.5809,10.908,0.14329,3.1302,-11.564,-10.038,1.8802,-2.5485,0.099153,2.4882,3.1749,0.15069,0.80502,-3.6648,4.3817,3.0918,1.4091,-0.50878,5.5036,-1.6166,-1.5105,1.6778,-2.1401,-8.5714,2.8744,-26.665,-8.6482,9.1762,-3.5187,5.8875,12.397,3.1582,-1.1825,6.0111,1.5866,1.7487,1.1609,-6.4086,1.7475,-3.6818,-21.582,8.3972,-0.38753
-1.0771,-10.22,-2.2255,-6.6535,3.9881,2.1791,-9.1522,-7.9118,2.1246,3.5049,-8.1618,-1.454,-4.3757,-1.8752,4.0773,1.4685,1.0277,-0.77518,-0.0087807,-3.1854,-11.735,-2.5552,-8.3274,-0.8582700000000001,-7.4358,2.7586,0.8375799999999999,-4.1886,0.4331100000000001,3.9454,4.8682,2.2827,-9.69,-8.6268,-5.5206,4.4079,-3.0492,-1.9573,1.4555,-2.9951,4.4103,-1.6127,1.2728,-3.2704,3.5703,1.7531,-5.3309,-2.2373,-1.4277,-3.3871,-3.8432,5.9612,5.4094,-2.1619,0.063935,-3.7635,-0.4491,0.89769
1.4977,1.2508,3.0779,-2.5303,0.17325,2.1495,5.2062,-3.55,2.4764,-1.7079,6.8038,5.7043,-6.4384,-1.6041,1.1077,1.8854,-1.5105,-0.74484,-2.9139,0.15808,-1.7184,-4.9184,-3.6652,-1.8738,-0.55307,7.1977,-0.5826,5.4597,3.0758,-0.8145899999999999,2.6645,-1.1005,-12.161,-8.1302,-2.4646,-1.52,0.99322,3.7223,4.2848,17.363,-0.0090841,-8.388,-10.83,6.7686,5.4081,9.3548,4.605,-0.11419,-1.9154,0.096356,-2.5724,1.2553,1.3086,-2.1686,-1.8779,-5.4183,3.2148,0.2698
-0.23513,-10.281,4.0745,2.797,12.432,10.446,-6.0072,-4.4894,7.614,10.808,-8.5167,-3.8264,-5.0484,0.70206,2.2104,4.1628,-0.058775,-0.76356,-3.3814,1.4465,-21.828000000000007,-3.0419,-9.8024,-4.3735,-4.3503,5.9014,1.1289,-6.8061,-4.0698,2.552,2.9734,-1.77,-5.3,-10.031,2.0045,2.3085,-5.0516,-1.7169,4.0345,18.052,4.4694,-10.75,-5.1376,3.7755,2.3968,1.2881,-4.426,0.3445,-0.2195,1.5148,-2.068,-3.1479,-0.98964,-1.628,-1.4219,-7.5954,2.7471,1.4961
-3.0503,-0.58232,0.6926399999999999,-0.38488,2.5954,0.24212,-0.27205,-5.3137,1.1714,1.2433,-1.5032,-0.906,-1.3508,-1.4593,0.33725,-2.2801,0.86679,-1.8763,1.1839,3.686,0.8254299999999999,2.1823,2.0371,1.0768,-2.2332,3.9123,2.366,-0.019259,3.7762,-2.2374,-0.40418,0.29079,0.29945,-1.5478,-0.80828,2.6505,-4.3008,-2.0944,-1.6383,3.842,3.679,-3.1067,-5.1105,3.516,4.6584,0.92868,-6.1725,1.4999,-2.9253,0.1332,-1.4743,-0.73577,-2.1003,3.6993,-3.5064,13.497,-12.424,1.4618
-2.4661,-1.3886,-1.4924,-2.4998,1.2565,-1.9172,0.34852,2.1889,0.42602,2.2504,0.36801,-1.9753,1.3285,-1.3068,0.18814,-2.0364,0.08959,-1.3632,0.8878299999999999,2.2474,-1.649,1.5132,0.0086473,1.1791,-0.65051,0.49148,1.4454,-0.33596,0.11098,4.0235,0.45567,2.15,2.2124,-3.0005,-1.1576,0.3229999999999999,-4.4337,-0.98589,-1.0543,8.2163,2.6889,0.0811419999999999,-5.9564,4.7271,3.2314,-2.4577,-7.8283,1.9528,-3.0863,-0.95931,-1.1067,0.7255,-1.0242,2.9730000000000003,-2.6182,9.4665,-10.231,0.80448
-2.7307,-0.40142,-1.9198,-0.78881,2.6391,-3.6121,2.4485,1.5694,-0.009345,4.0991,-1.3501,-0.1346099999999999,-0.5925199999999999,-4.9961,-2.8811,-2.1606,-3.8455,-3.7571,-0.13805,3.4937,-0.25957,-0.76464,-3.6652,1.8031,1.4156,4.0193,2.7544,-1.6105,11.345,-0.027684,3.8281,-1.6215,4.3638,-8.7321,0.1584799999999999,1.0735,-5.9871,0.85844,0.31772,3.1789,5.6412,3.8137,-6.1863,3.8935,3.3525,-3.9815,-4.7185,-0.14709,-3.8284,-8.2021,-3.4835,2.3044,1.4431,0.71187,0.31756,10.672,-11.485,-6.3427
1.7958,0.15439,1.1136,-1.139,0.0031372,-0.60793,0.77649,-0.048784,-0.16272,-1.0106,0.0,-0.53661,0.056654,1.2838,-1.4883,1.6394,1.2292,1.7227,2.9683,0.14128,0.02806,0.7265199999999999,-1.6835,-1.0697,-0.88844,0.32492,-1.8974,-0.4269,-2.3189,-2.323,-1.2489,2.4179,6.388,-2.388,-0.12733,2.3607,-1.0782,4.0328,3.1348,7.8526,-2.7063,-4.2330000000000005,-1.3768,3.4463,2.937,0.29582,-0.32855,0.65427,-0.19946,-0.2902,0.48178,1.6439,-0.0779929999999999,-0.68019,-0.96836,-0.26506,0.62552,0.5111399999999999
4.7614,0.022056,1.1453,-0.95235,0.12549,-0.8209299999999999,0.31876,0.16332,-1.388,0.040985,-1.9198,0.36519,0.31696,-0.37824,-2.2117,2.2683,-0.22099,1.001,-4.3602,0.37219,1.7349,-1.9313,-2.3671,-2.8548,-1.2721,-2.9105,-2.2726,-1.211,-2.9944,-1.3267,0.54275,3.754,3.7686,-2.4587,-0.8339799999999999,1.6308,1.088,1.8348,2.0427,3.3639,-1.5627,-3.388,0.5489,3.8405,-0.036683,-0.1779599999999999,0.31986,-1.7701,0.23752,0.30909,0.28008,1.8934,-1.3028,-0.5070899999999999,0.21737,-1.3598,1.33,0.27928
0.72737,0.74635,0.50749,0.70206,-0.73096,-0.4925600000000001,0.13643,-0.21592,-0.37427,-2.0293,1.7,-1.3236,-1.7946,0.0018632,-0.73354,0.4891,-0.46696,-0.43373,-1.1232,-0.24154,-0.12865,-2.384,-2.0052,-1.5288,-0.2756,-2.4638,-1.9389,0.39531,0.26401,0.97403,-0.35305,2.0479,2.0006,-1.8484,-1.6206,1.0117,-0.39879,-0.40564,0.97705,0.33462,1.4739,-0.88382,-0.68893,2.2442,0.8673700000000001,0.59572,3.8036,-0.035687,0.081756,0.64993,0.41407,0.90535,-1.8372,-1.2152,-0.34984,-0.93452,0.71714,0.30387
-3.5937,-0.8545,-1.4231,2.0892,-0.58665,-2.0856,-1.4127,1.9815,0.63869,0.9204,-2.1962,0.3324,-1.9079,-8.6301,-0.20023,5.4548,-0.30041,6.5084,-4.5514,2.7846,0.29807,-4.7534,-2.3415,-0.8325899999999999,1.7406,1.6921,-0.93629,-0.015329,0.1579,-0.90817,2.8297,4.5531,-1.6207,-0.44484,2.2008,-6.8234,2.5995,1.3678,-6.1545,-8.2273,-7.8191,0.077528,1.3443,-0.10283,2.143,1.0648,1.4741,1.1206,-2.9855,1.2968,-1.1789,-3.0428,-0.74237,0.025775,0.78737,1.2039,-1.1168,-1.0135
-0.91731,-1.9801,1.0704,0.38815,0.28234,-0.093186,-0.58141,-0.8827799999999999,0.056953,-0.6522399999999999,2.5874,1.3594,-0.76866,-0.95584,0.64866,0.13224,-0.68474,0.68123,-0.013936,-0.70943,-0.39866,-2.813,1.3983,0.33023,-1.1154,0.27607,1.4381,3.0635,0.74883,0.99315,-0.81677,-1.3194,-1.4701,-0.30031,1.8409,-3.7559,2.7817,-1.6084,-1.1246,1.1905,-1.1408,1.0854,1.1574,0.19831,-1.2354,0.36,2.4233,1.7059,-2.5084,-0.20631,-0.8845200000000001,-0.6030800000000001,-0.3293,0.63027,2.2819,-0.21477,0.28433,-0.67273
0.95184,-1.1135,0.029513,-0.019089,-0.33568,1.0827,0.4462600000000001,0.21083,-0.8307100000000001,-0.44263,-0.36627,-1.6024,0.16996,-1.9978,-2.0604,-1.0459,-1.3278,-0.99366,-2.8368,1.7181,-1.3209,-0.12778,2.4329,-0.095627,-1.3359,-1.2169,-0.67145,-0.41203,-2.0336,0.37283,-0.15281,-1.6213,-1.6076,1.2864,0.78214,-3.3032,0.5907899999999999,1.1792,-2.5356,0.023009,-4.5604,3.419,0.45363,0.033459,0.50646,-0.6984100000000001,0.28509,1.9366,-1.6175,1.7571,1.3757,-1.4991,0.95324,-1.1951,-0.7892399999999999,-0.024422,0.47862,1.0416
-8.4392,0.7719600000000001,-1.9025,0.28634,1.4525,-2.8843,3.7205,-0.56547,-1.6028,0.46723,-2.246,-0.15204,-1.1254,0.5645600000000001,0.95314,-6.2583,-0.15053,-3.4895,6.246,2.3045,-1.9806,7.9862,-2.9082,5.3998,-2.2113,7.2579,4.5979,-1.4219,4.8492,2.6714,3.0405,-2.8367,6.1261,-4.1298,-0.48497,0.060057,-14.442,-3.2734,-3.6396,19.646,5.1489,9.8073,-7.6446,6.3108,11.089,-4.0627,-4.8449,-1.2443,-12.181,-1.0452,-7.8156,7.9173,0.52284,2.2489,-2.8174,5.2271,-4.3455,-1.5369
-5.4995,1.7709,0.9725,-1.0839,1.3145,-0.55912,0.25246,-0.29228,-2.8452,-1.1886,-1.3711,-0.8511299999999999,-1.9492,-2.3458,3.0827,-3.1352,-1.3957,-1.3796,3.4031,2.6813,1.1737,4.3646,-0.29429,3.148,0.12329,2.6575,1.8533,-0.56533,2.5737,3.5148,1.702,-1.4363,4.4235,-3.3301,2.0302,2.9705,-4.553999999999999,-1.7122,1.6146,12.205,3.589,0.8373,-2.0971,2.9305,3.3985,-0.71358,0.56497,-0.24505,-9.2434,-1.7586,-6.0581,1.6116,-0.5979399999999999,0.7822,-0.80603,3.1677,-2.4026,-1.3191
-3.2354,-1.1192,-1.079,-1.6311,2.5191,0.30618,2.8867,0.6876399999999999,0.4426100000000001,0.37003,-0.08984,-1.4995,-2.3075,-5.9281,0.71324,-4.2817,-1.8018,-2.4921,0.99501,3.5502,-1.0128,5.1185,0.074943,3.5663,0.6672399999999999,3.6477,3.1952,-1.5408,2.3806,-2.1594,1.9866,-2.1828,4.3580000000000005,-2.2981,-1.7888,1.3444,-4.8938,-0.18395,0.29518,10.167,3.4335,1.3102,-2.0949,2.8473,4.5534,-1.1489,-2.1052,-1.1705,-8.3822,1.6875,-5.197,1.4062,0.40729,-1.3644,-1.7464,1.989,-1.6602,-0.54627
-7.7723,-6.101,-13.421,-17.713,12.890999999999998,-3.5855,-14.951,-15.39,3.9046,12.744000000000002,-24.275,-6.5809,-7.3467,-3.2513,-3.6022,0.12718,-4.4857,-4.1033,-0.6048100000000001,4.4617,-9.508,2.4953,-3.9208,-4.3032,-3.3797,7.0071,-0.159,-13.41,7.3736,-16.102,3.3988,-18.364,-13.395,1.6332,7.9638,-3.7282,-13.789,-0.26414,-8.6606,16.714000000000002,-1.6793,4.4113,-8.7474,-0.61941,17.108,-10.404000000000002,-10.755,-2.1722,-2.5633,-1.9672,22.463,0.10614,1.5165,0.91081,0.30972,-3.6296,0.84983,0.41629
-22.447,3.3276,-1.2187,7.7694,-3.3565,2.0501,0.49854,3.8522,0.5793,2.8162,-4.1478,6.2172,-4.073,-9.5148,-1.6895,-1.4407,0.2338,-3.079,12.233,5.8228,-0.10853,6.0056,-5.8182,1.4523,0.38439,4.2313,0.66335,-0.54396,7.8667,4.0353,6.5921,-9.2913,-5.7135,5.0763,-3.7059,-0.4666,-11.703,-3.014,-6.0424,32.781,4.7159,-0.97685,-6.2934,3.0587,5.9556,-2.583,-8.7701,7.0375,2.9545,2.3964,6.2475,-7.3362,2.6460000000000004,-0.18639,-9.4606,1.7254,-1.5338,-0.11417
-29.47,2.7172,-3.5135,3.557,1.6658,0.60793,-0.45901,0.40851,10.041,2.1277,-1.6005,2.1181,2.8143,-9.899,-2.5252,-3.8767,2.9087,-2.8756,14.68,5.2152,-4.4234,7.5371,-3.2518,1.006,-6.8871,7.4309,4.5878,-2.1559,7.7816,-1.9789,7.3087,-6.6151,-3.8079,5.1888,-5.5461,-2.4069,-19.914,2.8583,-9.6938,20.672,0.3081,1.7909,-12.584,2.8995,21.659,-3.3625,-7.6975,0.32357,-0.90425,2.577,1.8386,-7.4399,0.39574,1.9782,-9.8104,3.9536,-3.5746,0.14579
18.359,-1.6329,-7.68,5.1562,4.7842,-5.5734,-4.7916,-5.1554,12.382,11.692,2.3662,2.8351,10.634,-0.18819,-0.18731,4.879,13.366,1.0794,-7.8341,-2.3744,-12.956,-1.1537,-10.629,3.7601,-2.5667,-7.3128,5.4233,2.4467,5.7203,-10.34,15.181,-16.934,-6.6172,-2.1182,-3.1621,-0.14321,14.425,8.1599,-3.7252,60.484,-20.698,-19.483,4.8672,1.5767,13.675999999999998,7.1142,-1.3785,-11.441,-0.12052,8.2072,8.3354,0.65493,0.063549,3.3244,-2.6467,1.525,-0.98093,-3.4058
